review,label
Thavarana chitharippu tamil cinema karunas magan asuran karunas throwpathi muttal makkale cinema karana nambi ..........a,0
bro unga padam bigila vita nalla hittakanum. ....sangatamilan,0
1:37 ommala that bgm.. Yuvan Thala Ku nu vantha matum epudiyo verithanama bgm poturaru,0
பொண்ணுகள நாடக காதல் நடத்துர திருமாவளவன் பள்ளன் பறையனுக்கு செருப்படி படம் தேவுடியா பசங்களா உங்க ஆத்தாளும் அக்காளும் பொண்ணு தான் டா பொட்டைகளா 🤘🤘🤘🤘,0
Padam oothapoguthu... Niraya  padam intha maari vanthu poiduchu,0
0:43  Intha music ah engaiyo ketta mathiri irukke 🤔🤔,0
Ex police cop become a prisoner.,0
Phaa... Ithukey ipdinaaaa... Namba thalapathy ku epdi irukummmmm... Verithano verrithanooo,1
உன்மையான பொன் மாணிக்கவேல் சாரை யாருக்கெல்லாம் புடிக்கும் தையரியமான ஆள்? அதை இதில் எதிர்பார்க்கலாம் னு தோணுது🤔🤔,1
Surya ; u just killed. Fabulous,0
Thalaiva nee VA naanga irrukum nee maatum thaan Thalaiva,0
Inimae evanavadhu Superstar nu sonneenga.... (Kolai veriyila otukken..  Oodidunga)...,0
Tamil cinema vin vera level trailer.....superbbbbbbbb .....,1
"Movie, movie, movie. Endangered eppadi erukiringa",1
"varalam varalam va , (*thala padam ethum varala ) varalam varalam va bhairava ........................... * missed",1
Late ta vanthalum sure shot ta adikanum.. Nan padatha sonnen... Thalaivar sema mass,1
பிறப்பால் அனைவரும் சமம் படம் நன்றாக இருந்தால் வாழ்தூக்கள்...,1
Thala  osm pa  i love you thala....,1
Rajinikanth amass Sasikumar aclass Vijay Sethupathy abass,0
மாற்று சமூகத்தில் திருமண உறவு வைத்துக் கொண்டாலும் கண்ணியமாக வாழலாம்.,1
Asingam pidichcha Telugu naai Asith pandaram,0
Old vijayakanth movie parthathu pola  irruku..pidikala....,0
"pacha thevdiya pasanga, 45k dislikes potrukanunga.. ommala mersal varatum da thevdiya pasanagala",0
உதை அண்ணா கொஞ்சம் நடியுங்கள் கதை எதிர் பாக்குறேன்,0
ஒரு பெண்ணாக இந்த படத்தை நான் வரவேற்கிறேன். பள்ளி கல்லூரி படிக்கும் மாணவிகளை கட்டாயம் இந்த படத்திற்கு அழைத்து சென்று பார்க்க வைக்க வேண்டும்..,1
"Thala king, getha vaa thala un rasikargal irukkanga",1
ennageda 19k views 57k like epdida,0
Va Thalaiva va Thalaiva pandithevarin valthukkal,1
tvaivaal aaaa aaaaaa masssa vera level tvaivaal,1
ஆகஸ்ட் ல காப்பான் டிரைலர் பாக்குரவங்க லைக் பன்னுங்க...,1
I like petta thalaivar pakka thana poringa intha petta oda aattatha all,0
அரசியலில் கால் தடம் பதிக்க சூர்யாவின் முதற்கட்ட நகர்வு....நல்லவன் அரசியல் வருவது தப்பு இல்லை!!!!,1
Ennaku ennamo padam boni agumnu thonala,0
#1 on trending in sri lanka... nee vaa thala...,1
Yaruku kgf climax bgm mari irukku,0
1m likes varumnu solravagga like here,1
Muthai jathi padamay edukamatar ana avara jathi padam edukuringanu soluvanunga.  Ana Kunjith edutha puratchi padam.  Mohan adichar par unga suthula,0
Dislike Panra DoG ellam Yaru ?? Any Guess?!,1
Dei mudiyala da  Innuma da indha maari padam eduthutu varinga 🤦‍ Naanga paavam da,0
worst trailer i ever seen... kalaignarin pasa kiligal padathoda trailer ithuku evlo mel...,0
Ea aloy thetangal nathamanano dislike adichirikunna,0
Kekabekka short film to Naan Sirithal,1
Dislikes podravan anils and omakuchi fans,0
தரமான செருப்படி  இந்த படத்துக்கு அப்புறம் ஸ்காலர்ஷிப் தருவதை நிருத்துங்கடா  அவைங்களுக்கு அருவது வருசம் குடுத்தது போதுண்ட,0
Gv pesama nee music mattum podu pa itha maari bgm ketu romba naal achi,0
Adaaa goyalaaa thirumba thirumba pakkaa thonuthu... Vera lvl Selva...,1
Ah..  BGM Veri Yaethuthu,0
Hey edu thilalankadi 2 yaraa yamatha pakurigaa  waiting ....,0
சரிதான் திரும்ப சாதி பேர சொல்லி அடிச்சுக்க போரானுங்க எப்படியோ தமிழ் நாடு நாசமா போகப் போரது உறுதி,0
புளு சட்டை  இந்தப் படத்த கிழிச்சு தொங்க விடப் போறேன்,0
First 11M views NGK teaser varuma... Illa kaappaan teaser varuma🤔,0
Sk get up verithanam....yuvan bgm awesome...sema treat thaaa,1
Bigil tresar ku yarulam wait pannaringa,1
last scene look like a underwear ad,0
VJ anna mass.. potta kullan suriya waste... mokka teaser. BHAIRAVAA DA,0
Enda indha video ku dislike poda epida thonthu thuu ..,0
731 k  likes reached aairuku pangalingala adichi thookalamaa,1
Bairavaa padam Mari irukku but getup mattum change,0
So vendalaam later joined  black ops,1
இப்படம் வெள்ளி விழா காண சேலம் வன்னியர்கள் சார்பாக வாழ்துகிறோம்,1
கதை என்னணா? அரவிந்த் சாமி நண்பன் விஜய் சேதுபதி உதவுற மாதிரி நடிச்சு களை எடுக்கிறார் !!!:-),1
Mass mass nu soli pavam fight ill lathe padathu la kuda fight varawaychitaga....,0
Lalettan kasariii  THE COMPLETE ACTOR LALETTAN,1
Ilayathalapathy Da !! Bairavaa !! Masssss !!,1
Oruthar mela visvasam katrathanala innorthar yen verukirigga.    Thala rocks,1
Antha Amma erukkumpothu ayduthuruntha unakku sankuthan,0
Argument scene vera level Thala vs Ponday,1
Dhanush action sema anaa itha padam kathyei sathi aatipadiyana movie vanmurai thutum,0
Hey last vara music kathi music la avan pathutla avana copy adichitanpa,0
"Ivan jali kattu kaga paduna ory song, vera ena iruku Ivan la oru aalu dhu",0
Anushak sheety mundu  nuvu athu,0
Sk Vera level arjun speech masses,1
Eppa enna Panna porom mmm......  sweet sapda porom,1
Part 2 ku wait panravanga mattum like podunga.. #kaathirippom,1
Plant vs zombies game teame music,0
All dislikes from Pullingo Kunju Vijay fans.... Ungommaa molai la kunju vijay Kanju theriko...... #KaithiDiwali,0
Enna elavu da idhu .... indha karumathuka 500 kodi,0
Vijay fans eppovum pola avanga velaya kaaturanga.. Thu porama pudichavanga,0
தீரன் சின்னமலை கவுண்டர் பேரவை சார்பாக படம் மாபெரும் சாதனை வெற்றி பெற வாழ்த்துக்கள்,1
இந்த டீரைலர் அண்ணன் மாமா வளவன் பாத்துட்டு தூக்குல தெங்கனும்..,0
Masssive Trailer Finishing Touch Semmmma Ithu 2016 Nambalana Anga Paru Super Star aa Kooda Vittu Vaikkala,0
மகள்களை பெற்ற அப்பாக்களுக்கு மட்டும் தான் தெரியும் இந்த கொடுமை எவ்வளவு வலி என்று. நன்றி மோகன் அண்னா,1
Thalaivar rajni eh vachu senjutaan,0
inga kodutha sweet saapttu andha pakkam poanaen araliya arachi kodukkuraanunga.. yammaadi dei siva aendaa indha kola veri,0
Dislike Ku pandrathukku oru kootam suthu polaa,0
Every one minute 1.5k likes increase...,1
How many of u in 2k19 ......Hit like petta>>viswasam,0
After watching movie? Like here,1
trailer semmma by super star fanzzz,1
6 million view ... vada vada vada,1
kapal illatha thuraimugam illai Thalapathi illatha thiraiolagam illai,1
Appidi podu.. semma.. mani ratnam sir ..‍‍,1
Iyoooooo mudilaya waiting ub............eppo than intha padatha papanoooo.....thalaivar thalaivar than ya......,1
Eppo Varunula Solla venam Thalapathi neenga vanthale pothu  teaser semma massss,1
Sema mass thala.... ipove padam pakanumnu veri yerudhudhu thala...1 week epo da pogum,1
Looks like it's a trend setting film from Rajini,1
padam nala ila nee setha da mavane,0
Kudhi padam.......nangadha eppaume Veera paraiyanda......enga Anna thirumavalavara paththi pesi irukinga pesita endha padam vandhidichina.......pongadaaa enga Anna pa.ranjith anna wait pannitu irukaru wait pannungaaaaaa,0
Sema sema sema thala love you...,1
Enna Da  Vara vara Thala an thalapathy Ku hater lam koraichikunu varadhu   Dislike la romba kamiya irruku,0
Wow sema trailer.....surya bro mass pantinga. ..selva bro pattaya kilapitaru..,1
Dislike. Pannavanlam Ratham kakki tan saaavan,0
Evanda intha trailer ku unlike pannathu thu....,0
When 2:30 comes.. I felt like sivakarthikeyan.. (mass ka bap rajani sir),1
திரெளபதி படம் வெற்றி பெற வாழ்த்துகிறேன் இந்தப் படம் திரையிடப்படும் போதுஉசிலம்பட்டியில் திரையிடும்போது மூன்று நாட்களுக்கு படத்தை எடுத்து உசிலம்பட்டியில் உள்ள கல்லூரிகள் மற்றும் பள்ளிகள் உள்ள பெண்கள் அனைவருக்கும் இலவச டிக்கெட் வழங்கப்படும் என்பதை உறுதியாக தெரிவித்துக் கொள்கிறோம் இப்படிக்கு உசிலை S.P. சுதர்சன்தேவர்,1
Vera 11 padam 100 nalla odum,1
Mani Ratnam Padam aah idhu  He's changed......,1
ஒரே ஒரு Trailer தான் ஒட்டுமொத்த மக்கள் மனசுலயும் நிலையாக நின்னுட்டார்...  #பணத்துக்காக படம் எடுக்க இங்கு பலபேர் ஆனா #இனத்துக்காக படம் எடுக்க இவரை போல் சிலபேர்...  திரௌபதி,1
ட்ரைலர் பாக்கும் போதே தெரியுது  படம்   வேர லெவல்  சூப்பரா காமெடியா 🤣🤣 இருக்கும் போல  படம் பார்த்தே ஆகணும்,1
